Zone code,Region/Countries/Area,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
584,Marshall Islands,2005,Exports FOB (millions of US dollars),G,,11,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
584,Marshall Islands,2010,Exports FOB (millions of US dollars),G,,17,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
584,Marshall Islands,2015,Exports FOB (millions of US dollars),G,,25,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
584,Marshall Islands,2020,Exports FOB (millions of US dollars),G,,659,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
584,Marshall Islands,2021,Exports FOB (millions of US dollars),G,,"1,349",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
584,Marshall Islands,2022,Exports FOB (millions of US dollars),G,,"1,233",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
584,Marshall Islands,1995,Balance imports/exports (millions of US dollars),G,,-52,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
584,Marshall Islands,2005,Balance imports/exports (millions of US dollars),G,,-57,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
584,Marshall Islands,2010,Balance imports/exports (millions of US dollars),G,,-60,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
584,Marshall Islands,2015,Balance imports/exports (millions of US dollars),G,,-59,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
584,Marshall Islands,2020,Balance imports/exports (millions of US dollars),G,,"-12,906",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
584,Marshall Islands,2021,Balance imports/exports (millions of US dollars),G,,"-13,360",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
584,Marshall Islands,2022,Balance imports/exports (millions of US dollars),G,,"-15,912",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
474,Martinique,1995,Imports CIF (millions of US dollars),G,,"1,970",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
474,Martinique,1995,Exports FOB (millions of US dollars),G,,242,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
474,Martinique,1995,Balance imports/exports (millions of US dollars),G,,"-1,728",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,1995,Imports CIF (millions of US dollars),G,,326,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2005,Imports CIF (millions of US dollars),G,,"1,342",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2010,Imports CIF (millions of US dollars),G,,"1,708",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2015,Imports CIF (millions of US dollars),G,,"3,703",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2020,Imports CIF (millions of US dollars),G,,"2,744",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2021,Imports CIF (millions of US dollars),G,,"3,860",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2022,Imports CIF (millions of US dollars),G,,"5,021",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,1995,Exports FOB (millions of US dollars),G,,550,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2005,Exports FOB (millions of US dollars),G,,556,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2010,Exports FOB (millions of US dollars),G,,"1,819",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2015,Exports FOB (millions of US dollars),G,,"1,832",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2020,Exports FOB (millions of US dollars),G,,"2,829",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2021,Exports FOB (millions of US dollars),G,,"3,267",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2022,Exports FOB (millions of US dollars),G,,"3,312",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,1995,Balance imports/exports (millions of US dollars),G,,225,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2005,Balance imports/exports (millions of US dollars),G,,-786,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2010,Balance imports/exports (millions of US dollars),G,,111,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2015,Balance imports/exports (millions of US dollars),G,,"-1,872",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2020,Balance imports/exports (millions of US dollars),G,,85,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2021,Balance imports/exports (millions of US dollars),G,,-593,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
478,Mauritania,2022,Balance imports/exports (millions of US dollars),G,,"-1,709",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,1995,Imports CIF (millions of US dollars),G,,"2,000",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2005,Imports CIF (millions of US dollars),G,,"3,160",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2010,Imports CIF (millions of US dollars),G,,"4,402",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2015,Imports CIF (millions of US dollars),G,,"4,458",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2020,Imports CIF (millions of US dollars),G,,"4,224",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2021,Imports CIF (millions of US dollars),G,,"5,147",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2022,Imports CIF (millions of US dollars),G,,"6,617",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,1995,Exports FOB (millions of US dollars),G,,"1,538",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2005,Exports FOB (millions of US dollars),G,,"2,144",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2010,Exports FOB (millions of US dollars),G,,"1,850",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2015,Exports FOB (millions of US dollars),G,,"2,481",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2020,Exports FOB (millions of US dollars),G,,"1,544",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2021,Exports FOB (millions of US dollars),G,,"1,672",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2022,Exports FOB (millions of US dollars),G,,"1,881",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,1995,Balance imports/exports (millions of US dollars),G,,-462,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2005,Balance imports/exports (millions of US dollars),G,,"-1,016",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2010,Balance imports/exports (millions of US dollars),G,,"-2,553",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2015,Balance imports/exports (millions of US dollars),G,,"-1,977",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
480,Mauritius,2020,Balance imports/exports (millions of US dollars),G,,"-2,680",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
